task,algo1,algo2,test,alpha,target_n,fpr,se,expected_fpr
Ant-v5,SAC,PPO,Ranked t-test,0.01,10,0.017,0.004087909000944126,0.01
Ant-v5,SAC,PPO,bootstrap,0.01,10,0.039,0.006122009474020765,0.01
Ant-v5,SAC,PPO,permutation,0.01,10,0.024,0.004839834707921336,0.01
Ant-v5,SAC,PPO,t-test,0.01,20,0.024,0.004839834707921336,0.01
Ant-v5,SAC,PPO,Welch t-test,0.01,20,0.019,0.004317290817167636,0.01
Ant-v5,SAC,PPO,Mann-Whitney,0.01,20,0.038,0.006046155803483731,0.01
Ant-v5,SAC,PPO,Ranked t-test,0.01,20,0.048,0.006759881655768835,0.01
Ant-v5,SAC,PPO,bootstrap,0.01,20,0.04,0.0061967733539318665,0.01
Ant-v5,SAC,PPO,permutation,0.01,20,0.029,0.005306505441436953,0.01
Ant-v5,SAC,PPO,t-test,0.01,30,0.017,0.004087909000944126,0.01
Ant-v5,SAC,PPO,Welch t-test,0.01,30,0.018,0.004204283529925164,0.01
Ant-v5,SAC,PPO,Mann-Whitney,0.01,30,0.051,0.00695693898205238,0.01
Ant-v5,SAC,PPO,Ranked t-test,0.01,30,0.056,0.007270763371201128,0.01
Ant-v5,SAC,PPO,bootstrap,0.01,30,0.028,0.005216895628628198,0.01
Ant-v5,SAC,PPO,permutation,0.01,30,0.015,0.003843826218756514,0.01
Ant-v5,TD3,DDPG,t-test,0.05,2,0.064,0.007739767438366608,0.05
Ant-v5,TD3,DDPG,Welch t-test,0.05,2,0.025,0.0049371044145328745,0.05
Ant-v5,TD3,DDPG,Mann-Whitney,0.05,2,0.0,0.0,0.05
Ant-v5,TD3,DDPG,Ranked t-test,0.05,2,0.0,0.0,0.05
Ant-v5,TD3,DDPG,bootstrap,0.05,2,0.351,0.015093011627902497,0.05
Ant-v5,TD3,DDPG,permutation,0.05,2,0.362,0.015197236590906913,0.05
Ant-v5,TD3,DDPG,t-test,0.05,3,0.046,0.006624499981130651,0.05
Ant-v5,TD3,DDPG,Welch t-test,0.05,3,0.029,0.005306505441436953,0.05
Ant-v5,TD3,DDPG,Mann-Whitney,0.05,3,0.0,0.0,0.05
Ant-v5,TD3,DDPG,Ranked t-test,0.05,3,0.143,0.011070275515993266,0.05
Ant-v5,TD3,DDPG,bootstrap,0.05,3,0.203,0.012719709116170857,0.05
Ant-v5,TD3,DDPG,permutation,0.05,3,0.129,0.010599952830083727,0.05
Ant-v5,TD3,DDPG,t-test,0.05,5,0.049,0.006826346021115542,0.05
Ant-v5,TD3,DDPG,Welch t-test,0.05,5,0.035,0.005811626278418116,0.05
Ant-v5,TD3,DDPG,Mann-Whitney,0.05,5,0.057,0.007331507348424334,0.05
Ant-v5,TD3,DDPG,Ranked t-test,0.05,5,0.099,0.009444522221901964,0.05
Ant-v5,TD3,DDPG,bootstrap,0.05,5,0.125,0.010458250331675944,0.05
Ant-v5,TD3,DDPG,permutation,0.05,5,0.061,0.0075682891065286355,0.05
Ant-v5,TD3,DDPG,t-test,0.05,10,0.048,0.006759881655768835,0.05
Ant-v5,TD3,DDPG,Welch t-test,0.05,10,0.031,0.0054807846153630225,0.05
Ant-v5,TD3,DDPG,Mann-Whitney,0.05,10,0.098,0.009401914698613257,0.05
Ant-v5,TD3,DDPG,Ranked t-test,0.05,10,0.146,0.011166198995181842,0.05
Ant-v5,TD3,DDPG,bootstrap,0.05,10,0.095,0.00927227048785787,0.05
Ant-v5,TD3,DDPG,permutation,0.05,10,0.047,0.006692607862410586,0.05
Ant-v5,TD3,DDPG,t-test,0.05,20,0.055,0.00720936890441875,0.05
Ant-v5,TD3,DDPG,Welch t-test,0.05,20,0.05,0.006892024376045111,0.05
Ant-v5,TD3,DDPG,Mann-Whitney,0.05,20,0.195,0.012528966437819204,0.05
Ant-v5,TD3,DDPG,Ranked t-test,0.05,20,0.205,0.0127661662216971,0.05
Ant-v5,TD3,DDPG,bootstrap,0.05,20,0.07,0.008068457101577725,0.05
Ant-v5,TD3,DDPG,permutation,0.05,20,0.056,0.007270763371201128,0.05
Ant-v5,TD3,DDPG,t-test,0.05,30,0.044,0.006485676526007136,0.05
Ant-v5,TD3,DDPG,Welch t-test,0.05,30,0.044,0.006485676526007136,0.05
Ant-v5,TD3,DDPG,Mann-Whitney,0.05,30,0.275,0.014120021246442939,0.05
Ant-v5,TD3,DDPG,Ranked t-test,0.05,30,0.292,0.014378317008607092,0.05
Ant-v5,TD3,DDPG,bootstrap,0.05,30,0.072,0.008174105455644672,0.05
Ant-v5,TD3,DDPG,permutation,0.05,30,0.048,0.006759881655768835,0.05
Ant-v5,TD3,DDPG,t-test,0.01,2,0.022,0.0046385342512479085,0.01
Ant-v5,TD3,DDPG,Welch t-test,0.01,2,0.002,0.0014127986409959489,0.01
Ant-v5,TD3,DDPG,Mann-Whitney,0.01,2,0.0,0.0,0.01
Ant-v5,TD3,DDPG,Ranked t-test,0.01,2,0.0,0.0,0.01
Ant-v5,TD3,DDPG,bootstrap,0.01,2,0.361,0.01518812035770062,0.01
Ant-v5,TD3,DDPG,permutation,0.01,2,0.36,0.015178932768808221,0.01
Ant-v5,TD3,DDPG,t-test,0.01,3,0.014,0.003715373467095872,0.01
Ant-v5,TD3,DDPG,Welch t-test,0.01,3,0.005,0.0022304708023195463,0.01
Ant-v5,TD3,DDPG,Mann-Whitney,0.01,3,0.0,0.0,0.01
Ant-v5,TD3,DDPG,Ranked t-test,0.01,3,0.0,0.0,0.01
Ant-v5,TD3,DDPG,bootstrap,0.01,3,0.143,0.011070275515993266,0.01
Ant-v5,TD3,DDPG,permutation,0.01,3,0.094,0.009228434320078352,0.01
Ant-v5,TD3,DDPG,t-test,0.01,5,0.01,0.003146426544510455,0.01
Ant-v5,TD3,DDPG,Welch t-test,0.01,5,0.005,0.0022304708023195463,0.01
Ant-v5,TD3,DDPG,Mann-Whitney,0.01,5,0.014,0.003715373467095872,0.01
Ant-v5,TD3,DDPG,Ranked t-test,0.01,5,0.029,0.005306505441436953,0.01
Ant-v5,TD3,DDPG,bootstrap,0.01,5,0.068,0.007960904471226871,0.01
Ant-v5,TD3,DDPG,permutation,0.01,5,0.019,0.004317290817167636,0.01
Ant-v5,TD3,DDPG,t-test,0.01,10,0.011,0.003298332912245215,0.01
Ant-v5,TD3,DDPG,Welch t-test,0.01,10,0.009,0.002986469487538756,0.01
Ant-v5,TD3,DDPG,Mann-Whitney,0.01,10,0.026,0.0050322956987840055,0.01
Ant-v5,TD3,DDPG,Ranked t-test,0.01,10,0.03,0.005394441583704471,0.01
Ant-v5,TD3,DDPG,bootstrap,0.01,10,0.034,0.005730968504537431,0.01
Ant-v5,TD3,DDPG,permutation,0.01,10,0.006,0.002442130217658346,0.01
Ant-v5,TD3,DDPG,t-test,0.01,20,0.012,0.003443254274665175,0.01
Ant-v5,TD3,DDPG,Welch t-test,0.01,20,0.007,0.0026364749192814255,0.01
Ant-v5,TD3,DDPG,Mann-Whitney,0.01,20,0.07,0.008068457101577725,0.01
Ant-v5,TD3,DDPG,Ranked t-test,0.01,20,0.079,0.008529888627643388,0.01
Ant-v5,TD3,DDPG,bootstrap,0.01,20,0.024,0.004839834707921336,0.01
Ant-v5,TD3,DDPG,permutation,0.01,20,0.008,0.0028170906978654416,0.01
Ant-v5,TD3,DDPG,t-test,0.01,30,0.015,0.003843826218756514,0.01
Ant-v5,TD3,DDPG,Welch t-test,0.01,30,0.007,0.0026364749192814255,0.01
Ant-v5,TD3,DDPG,Mann-Whitney,0.01,30,0.114,0.010050074626588601,0.01
Ant-v5,TD3,DDPG,Ranked t-test,0.01,30,0.132,0.010704017937204702,0.01
Ant-v5,TD3,DDPG,bootstrap,0.01,30,0.024,0.004839834707921336,0.01
Ant-v5,TD3,DDPG,permutation,0.01,30,0.011,0.003298332912245215,0.01
Ant-v5,TD3,PPO,t-test,0.05,2,0.066,0.007851369307324678,0.05
Ant-v5,TD3,PPO,Welch t-test,0.05,2,0.02,0.004427188724235731,0.05
Ant-v5,TD3,PPO,Mann-Whitney,0.05,2,0.0,0.0,0.05
Ant-v5,TD3,PPO,Ranked t-test,0.05,2,0.0,0.0,0.05
Ant-v5,TD3,PPO,bootstrap,0.05,2,0.326,0.01482309009619789,0.05
Ant-v5,TD3,PPO,permutation,0.05,2,0.342,0.01500119995200384,0.05
Ant-v5,TD3,PPO,t-test,0.05,3,0.054,0.007147307185227175,0.05
Ant-v5,TD3,PPO,Welch t-test,0.05,3,0.052,0.007021111023192838,0.05
Ant-v5,TD3,PPO,Mann-Whitney,0.05,3,0.0,0.0,0.05
Ant-v5,TD3,PPO,Ranked t-test,0.05,3,0.111,0.00993373041711924,0.05
Ant-v5,TD3,PPO,bootstrap,0.05,3,0.188,0.012355403676124872,0.05
Ant-v5,TD3,PPO,permutation,0.05,3,0.115,0.010088359628799918,0.05
Ant-v5,TD3,PPO,t-test,0.05,5,0.058,0.007391616873188166,0.05
Ant-v5,TD3,PPO,Welch t-test,0.05,5,0.06,0.007509993342207435,0.05
Ant-v5,TD3,PPO,Mann-Whitney,0.05,5,0.038,0.006046155803483731,0.05
Ant-v5,TD3,PPO,Ranked t-test,0.05,5,0.066,0.007851369307324678,0.05
Ant-v5,TD3,PPO,bootstrap,0.05,5,0.128,0.010564847372300274,0.05
Ant-v5,TD3,PPO,permutation,0.05,5,0.074,0.00827792244467173,0.05
Ant-v5,TD3,PPO,t-test,0.05,10,0.064,0.007739767438366608,0.05
Ant-v5,TD3,PPO,Welch t-test,0.05,10,0.056,0.007270763371201128,0.05
Ant-v5,TD3,PPO,Mann-Whitney,0.05,10,0.042,0.0063431853196954605,0.05
Ant-v5,TD3,PPO,Ranked t-test,0.05,10,0.056,0.007270763371201128,0.05
Ant-v5,TD3,PPO,bootstrap,0.05,10,0.075,0.008329165624478841,0.05
Ant-v5,TD3,PPO,permutation,0.05,10,0.048,0.006759881655768835,0.05
Ant-v5,TD3,PPO,t-test,0.05,20,0.036,0.005891010100144117,0.05
Ant-v5,TD3,PPO,Welch t-test,0.05,20,0.06,0.007509993342207435,0.05
Ant-v5,TD3,PPO,Mann-Whitney,0.05,20,0.049,0.006826346021115542,0.05
Ant-v5,TD3,PPO,Ranked t-test,0.05,20,0.048,0.006759881655768835,0.05
Ant-v5,TD3,PPO,bootstrap,0.05,20,0.057,0.007331507348424334,0.05
Ant-v5,TD3,PPO,permutation,0.05,20,0.042,0.0063431853196954605,0.05
Ant-v5,TD3,PPO,t-test,0.05,30,0.044,0.006485676526007136,0.05
Ant-v5,TD3,PPO,Welch t-test,0.05,30,0.061,0.0075682891065286355,0.05
Ant-v5,TD3,PPO,Mann-Whitney,0.05,30,0.042,0.0063431853196954605,0.05
Ant-v5,TD3,PPO,Ranked t-test,0.05,30,0.055,0.00720936890441875,0.05
Ant-v5,TD3,PPO,bootstrap,0.05,30,0.067,0.007906389820898032,0.05
Ant-v5,TD3,PPO,permutation,0.05,30,0.067,0.007906389820898032,0.05
Ant-v5,TD3,PPO,t-test,0.01,2,0.01,0.003146426544510455,0.01
Ant-v5,TD3,PPO,Welch t-test,0.01,2,0.002,0.0014127986409959489,0.01
Ant-v5,TD3,PPO,Mann-Whitney,0.01,2,0.0,0.0,0.01
Ant-v5,TD3,PPO,Ranked t-test,0.01,2,0.0,0.0,0.01
Ant-v5,TD3,PPO,bootstrap,0.01,2,0.331,0.014880826589944525,0.01
Ant-v5,TD3,PPO,permutation,0.01,2,0.359,0.01516967369457893,0.01
Ant-v5,TD3,PPO,t-test,0.01,3,0.017,0.004087909000944126,0.01
Ant-v5,TD3,PPO,Welch t-test,0.01,3,0.005,0.0022304708023195463,0.01
Ant-v5,TD3,PPO,Mann-Whitney,0.01,3,0.0,0.0,0.01
Ant-v5,TD3,PPO,Ranked t-test,0.01,3,0.0,0.0,0.01
Ant-v5,TD3,PPO,bootstrap,0.01,3,0.119,0.010239091756596383,0.01
Ant-v5,TD3,PPO,permutation,0.01,3,0.115,0.010088359628799918,0.01
Ant-v5,TD3,PPO,t-test,0.01,5,0.009,0.002986469487538756,0.01
Ant-v5,TD3,PPO,Welch t-test,0.01,5,0.003,0.001729450779872038,0.01
Ant-v5,TD3,PPO,Mann-Whitney,0.01,5,0.004,0.001995995991979944,0.01
Ant-v5,TD3,PPO,Ranked t-test,0.01,5,0.02,0.004427188724235731,0.01
Ant-v5,TD3,PPO,bootstrap,0.01,5,0.056,0.007270763371201128,0.01
Ant-v5,TD3,PPO,permutation,0.01,5,0.012,0.003443254274665175,0.01
Ant-v5,TD3,PPO,t-test,0.01,10,0.018,0.004204283529925164,0.01
Ant-v5,TD3,PPO,Welch t-test,0.01,10,0.009,0.002986469487538756,0.01
Ant-v5,TD3,PPO,Mann-Whitney,0.01,10,0.004,0.001995995991979944,0.01
Ant-v5,TD3,PPO,Ranked t-test,0.01,10,0.011,0.003298332912245215,0.01
Ant-v5,TD3,PPO,bootstrap,0.01,10,0.032,0.005565608681896348,0.01
Ant-v5,TD3,PPO,permutation,0.01,10,0.012,0.003443254274665175,0.01
Ant-v5,TD3,PPO,t-test,0.01,20,0.011,0.003298332912245215,0.01
Ant-v5,TD3,PPO,Welch t-test,0.01,20,0.005,0.0022304708023195463,0.01
Ant-v5,TD3,PPO,Mann-Whitney,0.01,20,0.011,0.003298332912245215,0.01
Ant-v5,TD3,PPO,Ranked t-test,0.01,20,0.012,0.003443254274665175,0.01
Ant-v5,TD3,PPO,bootstrap,0.01,20,0.021,0.004534203347888138,0.01
Ant-v5,TD3,PPO,permutation,0.01,20,0.016,0.003967870965643918,0.01
Ant-v5,TD3,PPO,t-test,0.01,30,0.013,0.003582038525755969,0.01
Ant-v5,TD3,PPO,Welch t-test,0.01,30,0.011,0.003298332912245215,0.01
Ant-v5,TD3,PPO,Mann-Whitney,0.01,30,0.013,0.003582038525755969,0.01
Ant-v5,TD3,PPO,Ranked t-test,0.01,30,0.017,0.004087909000944126,0.01
Ant-v5,TD3,PPO,bootstrap,0.01,30,0.02,0.004427188724235731,0.01
Ant-v5,TD3,PPO,permutation,0.01,30,0.007,0.0026364749192814255,0.01
Ant-v5,DDPG,PPO,t-test,0.05,2,0.085,0.008819013550278738,0.05
Ant-v5,DDPG,PPO,Welch t-test,0.05,2,0.034,0.005730968504537431,0.05
Ant-v5,DDPG,PPO,Mann-Whitney,0.05,2,0.0,0.0,0.05
Ant-v5,DDPG,PPO,Ranked t-test,0.05,2,0.0,0.0,0.05
Ant-v5,DDPG,PPO,bootstrap,0.05,2,0.36,0.015178932768808221,0.05
Ant-v5,DDPG,PPO,permutation,0.05,2,0.354,0.015122301412152848,0.05
Ant-v5,DDPG,PPO,t-test,0.05,3,0.059,0.007451107300260815,0.05
Ant-v5,DDPG,PPO,Welch t-test,0.05,3,0.033,0.005648982209212559,0.05
Ant-v5,DDPG,PPO,Mann-Whitney,0.05,3,0.0,0.0,0.05
Ant-v5,DDPG,PPO,Ranked t-test,0.05,3,0.122,0.010349685985574635,0.05
Ant-v5,DDPG,PPO,bootstrap,0.05,3,0.218,0.0130566458173606,0.05
Ant-v5,DDPG,PPO,permutation,0.05,3,0.126,0.010493998284733994,0.05
Ant-v5,DDPG,PPO,t-test,0.05,5,0.065,0.007795832219846705,0.05
Ant-v5,DDPG,PPO,Welch t-test,0.05,5,0.04,0.0061967733539318665,0.05
Ant-v5,DDPG,PPO,Mann-Whitney,0.05,5,0.051,0.00695693898205238,0.05
Ant-v5,DDPG,PPO,Ranked t-test,0.05,5,0.09,0.009049861877399014,0.05
Ant-v5,DDPG,PPO,bootstrap,0.05,5,0.135,0.010806248192596726,0.05
Ant-v5,DDPG,PPO,permutation,0.05,5,0.076,0.008379976133617566,0.05
Ant-v5,DDPG,PPO,t-test,0.05,10,0.057,0.007331507348424334,0.05
Ant-v5,DDPG,PPO,Welch t-test,0.05,10,0.053,0.00708456067798138,0.05
Ant-v5,DDPG,PPO,Mann-Whitney,0.05,10,0.116,0.010126401137620413,0.05
Ant-v5,DDPG,PPO,Ranked t-test,0.05,10,0.125,0.010458250331675944,0.05
Ant-v5,DDPG,PPO,bootstrap,0.05,10,0.086,0.008865889690267977,0.05
Ant-v5,DDPG,PPO,permutation,0.05,10,0.057,0.007331507348424334,0.05
Ant-v5,DDPG,PPO,t-test,0.05,20,0.052,0.007021111023192838,0.05
Ant-v5,DDPG,PPO,Welch t-test,0.05,20,0.061,0.0075682891065286355,0.05
Ant-v5,DDPG,PPO,Mann-Whitney,0.05,20,0.18,0.012149074038789953,0.05
Ant-v5,DDPG,PPO,Ranked t-test,0.05,20,0.174,0.011988494484296182,0.05
Ant-v5,DDPG,PPO,bootstrap,0.05,20,0.076,0.008379976133617566,0.05
Ant-v5,DDPG,PPO,permutation,0.05,20,0.056,0.007270763371201128,0.05
Ant-v5,DDPG,PPO,t-test,0.05,30,0.064,0.007739767438366608,0.05
Ant-v5,DDPG,PPO,Welch t-test,0.05,30,0.055,0.00720936890441875,0.05
Ant-v5,DDPG,PPO,Mann-Whitney,0.05,30,0.291,0.014363808687113596,0.05
Ant-v5,DDPG,PPO,Ranked t-test,0.05,30,0.276,0.014135911714495106,0.05
Ant-v5,DDPG,PPO,bootstrap,0.05,30,0.077,0.00843036179532053,0.05
Ant-v5,DDPG,PPO,permutation,0.05,30,0.055,0.00720936890441875,0.05
Ant-v5,DDPG,PPO,t-test,0.01,2,0.021,0.004534203347888138,0.01
Ant-v5,DDPG,PPO,Welch t-test,0.01,2,0.012,0.003443254274665175,0.01
Ant-v5,DDPG,PPO,Mann-Whitney,0.01,2,0.0,0.0,0.01
Ant-v5,DDPG,PPO,Ranked t-test,0.01,2,0.0,0.0,0.01
Ant-v5,DDPG,PPO,bootstrap,0.01,2,0.361,0.01518812035770062,0.01
Ant-v5,DDPG,PPO,permutation,0.01,2,0.356,0.015141466243399283,0.01
Ant-v5,DDPG,PPO,t-test,0.01,3,0.02,0.004427188724235731,0.01
Ant-v5,DDPG,PPO,Welch t-test,0.01,3,0.007,0.0026364749192814255,0.01
Ant-v5,DDPG,PPO,Mann-Whitney,0.01,3,0.0,0.0,0.01
Ant-v5,DDPG,PPO,Ranked t-test,0.01,3,0.0,0.0,0.01
Ant-v5,DDPG,PPO,bootstrap,0.01,3,0.139,0.010939789760319894,0.01
Ant-v5,DDPG,PPO,permutation,0.01,3,0.13,0.010634848376916336,0.01
Ant-v5,DDPG,PPO,t-test,0.01,5,0.022,0.0046385342512479085,0.01
Ant-v5,DDPG,PPO,Welch t-test,0.01,5,0.01,0.003146426544510455,0.01
Ant-v5,DDPG,PPO,Mann-Whitney,0.01,5,0.015,0.003843826218756514,0.01
Ant-v5,DDPG,PPO,Ranked t-test,0.01,5,0.024,0.004839834707921336,0.01
Ant-v5,DDPG,PPO,bootstrap,0.01,5,0.069,0.008014923580421713,0.01
Ant-v5,DDPG,PPO,permutation,0.01,5,0.016,0.003967870965643918,0.01
Ant-v5,DDPG,PPO,t-test,0.01,10,0.008,0.0028170906978654416,0.01
Ant-v5,DDPG,PPO,Welch t-test,0.01,10,0.012,0.003443254274665175,0.01
Ant-v5,DDPG,PPO,Mann-Whitney,0.01,10,0.022,0.0046385342512479085,0.01
Ant-v5,DDPG,PPO,Ranked t-test,0.01,10,0.045,0.0065555320150236475,0.01
Ant-v5,DDPG,PPO,bootstrap,0.01,10,0.032,0.005565608681896348,0.01
Ant-v5,DDPG,PPO,permutation,0.01,10,0.02,0.004427188724235731,0.01
Ant-v5,DDPG,PPO,t-test,0.01,20,0.012,0.003443254274665175,0.01
Ant-v5,DDPG,PPO,Welch t-test,0.01,20,0.015,0.003843826218756514,0.01
Ant-v5,DDPG,PPO,Mann-Whitney,0.01,20,0.066,0.007851369307324678,0.01
Ant-v5,DDPG,PPO,Ranked t-test,0.01,20,0.068,0.007960904471226871,0.01
Ant-v5,DDPG,PPO,bootstrap,0.01,20,0.021,0.004534203347888138,0.01
Ant-v5,DDPG,PPO,permutation,0.01,20,0.024,0.004839834707921336,0.01
Ant-v5,DDPG,PPO,t-test,0.01,30,0.013,0.003582038525755969,0.01
Ant-v5,DDPG,PPO,Welch t-test,0.01,30,0.016,0.003967870965643918,0.01
Ant-v5,DDPG,PPO,Mann-Whitney,0.01,30,0.101,0.009528850927577786,0.01
Ant-v5,DDPG,PPO,Ranked t-test,0.01,30,0.107,0.009775019181566858,0.01
Ant-v5,DDPG,PPO,bootstrap,0.01,30,0.022,0.0046385342512479085,0.01
Ant-v5,DDPG,PPO,permutation,0.01,30,0.014,0.003715373467095872,0.01
Humanoid-v5,SAC,TD3,t-test,0.05,2,0.128,0.010564847372300274,0.05
Humanoid-v5,SAC,TD3,Welch t-test,0.05,2,0.064,0.007739767438366608,0.05
Humanoid-v5,SAC,TD3,Mann-Whitney,0.05,2,0.0,0.0,0.05
Humanoid-v5,SAC,TD3,Ranked t-test,0.05,2,0.0,0.0,0.05
Humanoid-v5,SAC,TD3,bootstrap,0.05,2,0.426,0.015637263187655313,0.05
Humanoid-v5,SAC,TD3,permutation,0.05,2,0.451,0.01573527883451704,0.05
Humanoid-v5,SAC,TD3,t-test,0.05,3,0.094,0.009228434320078352,0.05
Humanoid-v5,SAC,TD3,Welch t-test,0.05,3,0.065,0.007795832219846705,0.05
Humanoid-v5,SAC,TD3,Mann-Whitney,0.05,3,0.0,0.0,0.05
Humanoid-v5,SAC,TD3,Ranked t-test,0.05,3,0.199,0.012625331678811452,0.05
Humanoid-v5,SAC,TD3,bootstrap,0.05,3,0.256,0.013800869537822608,0.05
Humanoid-v5,SAC,TD3,permutation,0.05,3,0.191,0.012430567163247218,0.05
Humanoid-v5,SAC,TD3,t-test,0.05,5,0.053,0.00708456067798138,0.05
Humanoid-v5,SAC,TD3,Welch t-test,0.05,5,0.056,0.007270763371201128,0.05
Humanoid-v5,SAC,TD3,Mann-Whitney,0.05,5,0.067,0.007906389820898032,0.05
Humanoid-v5,SAC,TD3,Ranked t-test,0.05,5,0.072,0.008174105455644672,0.05
Humanoid-v5,SAC,TD3,bootstrap,0.05,5,0.157,0.01150439046625244,0.05
Humanoid-v5,SAC,TD3,permutation,0.05,5,0.1,0.009486832980505138,0.05
Humanoid-v5,SAC,TD3,t-test,0.05,10,0.039,0.006122009474020765,0.05
Humanoid-v5,SAC,TD3,Welch t-test,0.05,10,0.056,0.007270763371201128,0.05
Humanoid-v5,SAC,TD3,Mann-Whitney,0.05,10,0.079,0.008529888627643388,0.05
Humanoid-v5,SAC,TD3,Ranked t-test,0.05,10,0.078,0.008480330182251162,0.05
Humanoid-v5,SAC,TD3,bootstrap,0.05,10,0.088,0.008958571314668427,0.05
Humanoid-v5,SAC,TD3,permutation,0.05,10,0.061,0.0075682891065286355,0.05
Humanoid-v5,SAC,TD3,t-test,0.05,20,0.056,0.007270763371201128,0.05
Humanoid-v5,SAC,TD3,Welch t-test,0.05,20,0.037,0.005969170796685248,0.05
Humanoid-v5,SAC,TD3,Mann-Whitney,0.05,20,0.084,0.008771772910877254,0.05
Humanoid-v5,SAC,TD3,Ranked t-test,0.05,20,0.09,0.009049861877399014,0.05
Humanoid-v5,SAC,TD3,bootstrap,0.05,20,0.073,0.008226238508577295,0.05
Humanoid-v5,SAC,TD3,permutation,0.05,20,0.054,0.007147307185227175,0.05
Humanoid-v5,SAC,TD3,t-test,0.05,30,0.055,0.00720936890441875,0.05
Humanoid-v5,SAC,TD3,Welch t-test,0.05,30,0.041,0.006270486424512854,0.05
Humanoid-v5,SAC,TD3,Mann-Whitney,0.05,30,0.084,0.008771772910877254,0.05
Humanoid-v5,SAC,TD3,Ranked t-test,0.05,30,0.084,0.008771772910877254,0.05
Humanoid-v5,SAC,TD3,bootstrap,0.05,30,0.055,0.00720936890441875,0.05
Humanoid-v5,SAC,TD3,permutation,0.05,30,0.05,0.006892024376045111,0.05
Humanoid-v5,SAC,TD3,t-test,0.01,2,0.054,0.007147307185227175,0.01
Humanoid-v5,SAC,TD3,Welch t-test,0.01,2,0.019,0.004317290817167636,0.01
Humanoid-v5,SAC,TD3,Mann-Whitney,0.01,2,0.0,0.0,0.01
Humanoid-v5,SAC,TD3,Ranked t-test,0.01,2,0.0,0.0,0.01
Humanoid-v5,SAC,TD3,bootstrap,0.01,2,0.441,0.015700923539715746,0.01
Humanoid-v5,SAC,TD3,permutation,0.01,2,0.484,0.015803290796539814,0.01
Humanoid-v5,SAC,TD3,t-test,0.01,3,0.039,0.006122009474020765,0.01
Humanoid-v5,SAC,TD3,Welch t-test,0.01,3,0.019,0.004317290817167636,0.01
Humanoid-v5,SAC,TD3,Mann-Whitney,0.01,3,0.0,0.0,0.01
Humanoid-v5,SAC,TD3,Ranked t-test,0.01,3,0.0,0.0,0.01
Humanoid-v5,SAC,TD3,bootstrap,0.01,3,0.215,0.012991343271578963,0.01
Humanoid-v5,SAC,TD3,permutation,0.01,3,0.192,0.012455360291858283,0.01
Humanoid-v5,SAC,TD3,t-test,0.01,5,0.024,0.004839834707921336,0.01
Humanoid-v5,SAC,TD3,Welch t-test,0.01,5,0.015,0.003843826218756514,0.01
Humanoid-v5,SAC,TD3,Mann-Whitney,0.01,5,0.032,0.005565608681896348,0.01
Humanoid-v5,SAC,TD3,Ranked t-test,0.01,5,0.049,0.006826346021115542,0.01
Humanoid-v5,SAC,TD3,bootstrap,0.01,5,0.083,0.008724161850859944,0.01
Humanoid-v5,SAC,TD3,permutation,0.01,5,0.047,0.006692607862410586,0.01
Humanoid-v5,SAC,TD3,t-test,0.01,10,0.015,0.003843826218756514,0.01
Humanoid-v5,SAC,TD3,Welch t-test,0.01,10,0.017,0.004087909000944126,0.01
Humanoid-v5,SAC,TD3,Mann-Whitney,0.01,10,0.018,0.004204283529925164,0.01
Humanoid-v5,SAC,TD3,Ranked t-test,0.01,10,0.025,0.0049371044145328745,0.01
Humanoid-v5,SAC,TD3,bootstrap,0.01,10,0.049,0.006826346021115542,0.01
Humanoid-v5,SAC,TD3,permutation,0.01,10,0.026,0.0050322956987840055,0.01
Humanoid-v5,SAC,TD3,t-test,0.01,20,0.021,0.004534203347888138,0.01
Humanoid-v5,SAC,TD3,Welch t-test,0.01,20,0.015,0.003843826218756514,0.01
Humanoid-v5,SAC,TD3,Mann-Whitney,0.01,20,0.022,0.0046385342512479085,0.01
Humanoid-v5,SAC,TD3,Ranked t-test,0.01,20,0.027,0.00512552436341883,0.01
Humanoid-v5,SAC,TD3,bootstrap,0.01,20,0.028,0.005216895628628198,0.01
Humanoid-v5,SAC,TD3,permutation,0.01,20,0.011,0.003298332912245215,0.01
Humanoid-v5,SAC,TD3,t-test,0.01,30,0.012,0.003443254274665175,0.01
Humanoid-v5,SAC,TD3,Welch t-test,0.01,30,0.014,0.003715373467095872,0.01
Humanoid-v5,SAC,TD3,Mann-Whitney,0.01,30,0.028,0.005216895628628198,0.01
Humanoid-v5,SAC,TD3,Ranked t-test,0.01,30,0.034,0.005730968504537431,0.01
Humanoid-v5,SAC,TD3,bootstrap,0.01,30,0.02,0.004427188724235731,0.01
Humanoid-v5,SAC,TD3,permutation,0.01,30,0.018,0.004204283529925164,0.01
Humanoid-v5,SAC,DDPG,t-test,0.05,2,0.16,0.01159310139695155,0.05
Humanoid-v5,SAC,DDPG,Welch t-test,0.05,2,0.054,0.007147307185227175,0.05
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.05,2,0.0,0.0,0.05
Humanoid-v5,SAC,DDPG,Ranked t-test,0.05,2,0.0,0.0,0.05
Humanoid-v5,SAC,DDPG,bootstrap,0.05,2,0.472,0.015786576576319513,0.05
Humanoid-v5,SAC,DDPG,permutation,0.05,2,0.468,0.015778973350633434,0.05
Humanoid-v5,SAC,DDPG,t-test,0.05,3,0.124,0.010422283818818216,0.05
